threshold,fpr,tpr
0.9861556887626648,0.008387096774193548,0.11098779134295228
0.9858320951461792,0.008387096774193548,0.11320754716981132
0.9854297637939453,0.008709677419354838,0.11320754716981132
0.9844968318939209,0.00903225806451613,0.12097669256381798
0.9845860600471497,0.00903225806451613,0.11986681465038845
0.985055685043335,0.00903225806451613,0.11653718091009989
0.9850372672080994,0.00903225806451613,0.11764705882352941
0.9848837852478027,0.00903225806451613,0.11875693673695893
0.9851279854774475,0.00903225806451613,0.11542730299667037
0.9843888282775879,0.00903225806451613,0.1220865704772475
0.9853240847587585,0.00903225806451613,0.11431742508324085
0.9853755235671997,0.00903225806451613,0.11320754716981132
0.9843350648880005,0.00935483870967742,0.1220865704772475
0.9842554926872253,0.00935483870967742,0.12319644839067703
0.9840269088745117,0.00967741935483871,0.12874583795782463
0.9841378331184387,0.00967741935483871,0.12652608213096558
0.9842032194137573,0.00967741935483871,0.12319644839067703
0.9841912984848022,0.00967741935483871,0.12430632630410655
0.9841343760490417,0.00967741935483871,0.12763596004439512
0.9841876029968262,0.00967741935483871,0.12541620421753608
0.9838064908981323,0.01,0.12985571587125416
0.9838453531265259,0.01,0.12874583795782463
0.9837080836296082,0.01,0.1309655937846837
0.9836732149124146,0.01,0.1320754716981132
0.9833348989486694,0.01032258064516129,0.1320754716981132
0.9830793142318726,0.01064516129032258,0.1320754716981132
0.9825205206871033,0.01064516129032258,0.13540510543840178
0.9827899932861328,0.01064516129032258,0.13318534961154274
0.9825851917266846,0.01064516129032258,0.13429522752497225
0.9824389219284058,0.01096774193548387,0.13540510543840178
0.9821651577949524,0.01129032258064516,0.13873473917869034
0.9824371933937073,0.01129032258064516,0.13540510543840178
0.9822068214416504,0.01129032258064516,0.13762486126526083
0.9819959402084351,0.01129032258064516,0.14095449500554938
0.9821279048919678,0.01129032258064516,0.13984461709211987
0.9824134111404419,0.01129032258064516,0.1365149833518313
0.9819691777229309,0.011612903225806452,0.14095449500554938
0.9819115400314331,0.011935483870967743,0.14095449500554938
0.9817532300949097,0.011935483870967743,0.14206437291897892
0.9816731214523315,0.011935483870967743,0.14317425083240842
0.9816584587097168,0.011935483870967743,0.14428412874583796
0.9814598560333252,0.011935483870967743,0.1453940066592675
0.9814202189445496,0.012258064516129033,0.1453940066592675
0.9813124537467957,0.012258064516129033,0.146503884572697
0.9807674288749695,0.012580645161290323,0.1509433962264151
0.9809406399726868,0.012580645161290323,0.14983351831298558
0.9810290932655334,0.012580645161290323,0.14872364039955605
0.9802271127700806,0.012580645161290323,0.1564927857935627
0.9803262948989868,0.012580645161290323,0.15538290788013318
0.980531632900238,0.012580645161290323,0.15205327413984462
0.9805082678794861,0.012580645161290323,0.15316315205327413
0.9804023504257202,0.012580645161290323,0.15427302996670367
0.9811317920684814,0.012580645161290323,0.146503884572697
0.9810488224029541,0.012580645161290323,0.14761376248612654
0.9801391363143921,0.012580645161290323,0.15760266370699222
0.9798672199249268,0.012580645161290323,0.15871254162042175
0.978942334651947,0.012903225806451613,0.16426193118756938
0.9795833230018616,0.012903225806451613,0.1598224195338513
0.9789690971374512,0.012903225806451613,0.16315205327413984
0.979444682598114,0.012903225806451613,0.1609322974472808
0.9798399806022644,0.012903225806451613,0.15871254162042175
0.9792830348014832,0.012903225806451613,0.16204217536071033
0.9789273738861084,0.013225806451612903,0.16426193118756938
0.9784358739852905,0.013548387096774193,0.16648168701442842
0.9787482023239136,0.013548387096774193,0.16426193118756938
0.9785045385360718,0.013548387096774193,0.16537180910099888
0.9781426191329956,0.013870967741935483,0.16981132075471697
0.978364884853363,0.013870967741935483,0.16759156492785793
0.9784250259399414,0.013870967741935483,0.16648168701442842
0.9782180190086365,0.013870967741935483,0.16870144284128746
0.9775292873382568,0.013870967741935483,0.1709211986681465
0.9771186709403992,0.014193548387096775,0.17203107658157601
0.9771268963813782,0.014193548387096775,0.1709211986681465
0.9770195484161377,0.014516129032258065,0.17314095449500555
0.9770957231521606,0.014516129032258065,0.17203107658157601
0.9766913652420044,0.014516129032258065,0.1753607103218646
0.9768891930580139,0.014516129032258065,0.17425083240843509
0.9763430953025818,0.014838709677419355,0.1753607103218646
0.9762641191482544,0.015161290322580645,0.1753607103218646
0.9762347936630249,0.015161290322580645,0.17647058823529413
0.9761699438095093,0.015483870967741935,0.17647058823529413
0.9761621952056885,0.015483870967741935,0.17758046614872364
0.9760673642158508,0.015806451612903227,0.17758046614872364
0.975669801235199,0.015806451612903227,0.17980022197558268
0.9756645560264587,0.015806451612903227,0.18091009988901222
0.9760236740112305,0.015806451612903227,0.17869034406215317
0.9753555655479431,0.016129032258064516,0.18091009988901222
0.9752858281135559,0.016451612903225808,0.18091009988901222
0.9752081632614136,0.016451612903225808,0.18201997780244172
0.974915087223053,0.016451612903225808,0.18312985571587126
0.974685788154602,0.016451612903225808,0.18423973362930077
0.974267840385437,0.016451612903225808,0.1853496115427303
0.9739838242530823,0.016451612903225808,0.18867924528301888
0.9741305112838745,0.016451612903225808,0.18756936736958935
0.9742366075515747,0.016451612903225808,0.1864594894561598
0.9726300239562988,0.016774193548387096,0.195338512763596
0.9723471403121948,0.016774193548387096,0.19644839067702552
0.9727300405502319,0.016774193548387096,0.19422863485016648
0.973863959312439,0.016774193548387096,0.18867924528301888
0.9735846519470215,0.016774193548387096,0.1897891231964484
0.9734314680099487,0.016774193548387096,0.19089900110987792
0.973192036151886,0.016774193548387096,0.19200887902330743
0.972785234451294,0.016774193548387096,0.19311875693673697
0.9717624187469482,0.017096774193548388,0.19866814650388456
0.9717457890510559,0.017096774193548388,0.1997780244173141
0.9720855951309204,0.017096774193548388,0.19755826859045506
0.9723334908485413,0.017096774193548388,0.19644839067702552
0.9714215993881226,0.017419354838709676,0.1997780244173141
0.9711478352546692,0.017741935483870968,0.1997780244173141
0.9710654616355896,0.01806451612903226,0.2008879023307436
0.9711370468139648,0.01806451612903226,0.1997780244173141
0.971027672290802,0.01806451612903226,0.20310765815760268
0.9708564877510071,0.01806451612903226,0.20421753607103219
0.9707891941070557,0.01806451612903226,0.20532741398446172
0.9710336327552795,0.01806451612903226,0.20199778024417314
0.9706135392189026,0.018387096774193548,0.20532741398446172
0.970373272895813,0.01870967741935484,0.20643729189789123
0.9703810214996338,0.01870967741935484,0.20532741398446172
0.97003573179245,0.01870967741935484,0.20754716981132076
0.9696934819221497,0.01903225806451613,0.20865704772475027
0.9693862199783325,0.01903225806451613,0.2097669256381798
0.9697747826576233,0.01903225806451613,0.20754716981132076
0.9691699743270874,0.01935483870967742,0.2097669256381798
0.9690011143684387,0.01935483870967742,0.21087680355160932
0.9685781002044678,0.01967741935483871,0.2142064372918979
0.9683778285980225,0.01967741935483871,0.21642619311875694
0.968376874923706,0.01967741935483871,0.21753607103218647
0.9689455032348633,0.01967741935483871,0.21087680355160932
0.9686466455459595,0.01967741935483871,0.21198668146503885
0.9685907363891602,0.01967741935483871,0.21309655937846836
0.9677397608757019,0.01967741935483871,0.22308546059933407
0.9680543541908264,0.01967741935483871,0.21975582685904552
0.9677872657775879,0.01967741935483871,0.22197558268590456
0.9680016040802002,0.01967741935483871,0.22086570477247502
0.9674245715141296,0.01967741935483871,0.2241953385127636
0.9684282541275024,0.01967741935483871,0.2153163152053274
0.9682536721229553,0.01967741935483871,0.21864594894561598
0.9671450257301331,0.02,0.2253052164261931
0.9673426747322083,0.02,0.2241953385127636
0.9664772748947144,0.02032258064516129,0.22752497225305215
0.9663849472999573,0.02032258064516129,0.2286348501664817
0.9670826196670532,0.02032258064516129,0.2253052164261931
0.9670376777648926,0.02032258064516129,0.22641509433962265
0.9658546447753906,0.02064516129032258,0.2286348501664817
0.9657939672470093,0.020967741935483872,0.2286348501664817
0.9655841588973999,0.020967741935483872,0.23085460599334073
0.9656458497047424,0.020967741935483872,0.2297447280799112
0.9655218124389648,0.020967741935483872,0.23196448390677027
0.9653042554855347,0.02129032258064516,0.23196448390677027
0.96518474817276,0.021612903225806453,0.2341842397336293
0.965068519115448,0.021612903225806453,0.23529411764705882
